"236724126067475976"	"JD236724126067475976"	"DIRECT_INVESTMENT"	"RISK_SELF_SUPPORT"		"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"236722691466269191"	"233247575352742400"	"1000000"			"10"	"1"	"NATURAL_MONTH"	"300"	"0.1"	"0"	"0.08"	"0.09"	"0.052"	"0.052"	"YEAR_RATES"	"0.1"	"0.08"	"0.09"	"AC"	"WAGES_AND_SALARIES"	"DAILY_CONSUMPTION"	"12/6/2018 14:48:34"	"SUBMITTING"					"SUBMITTING"	"236724126176429576"	"MJ20180612002"		"保存:"		"1"	"0"							"233252489195936384"	"233252489195936384"	"12/6/2018 14:48:34"	"7/9/2018 03:49:40"
"236742689092272520"	"JD236742689092272520"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"236624361881019143"	"233247575352742400"	"100"	"A"	"515"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0.08"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"STORE_SALES_REVENUE"	"PURCHASING_GOODS"	"12/6/2018 15:25:27"	"CLEARED"			"233250664675742209"	"12/6/2018 00:00:00"	"CLEARED"	"237023336918601478"	"1528788310886"		"已结清"	"12/6/2018 16:40:07"	"0"	"0"							"233247575352742400"	"233250664675742209"	"12/6/2018 15:25:27"	"7/9/2018 03:49:40"
"236771523934045696"	"JD236771523934045696"	"DIRECT_INVESTMENT"	"RISK_SELF_SUPPORT"		"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"236665941274862342"	"233247575352742400"	"1000"			"10"	"1"	"NATURAL_MONTH"	"300"	"0.1"	"0"	"0.08"	"0.09"	"0.052"	"0.052"	"YEAR_RATES"	"0.1"	"0.08"	"0.09"	"AC"	"WAGES_AND_SALARIES"	"DAILY_CONSUMPTION"	"12/6/2018 16:22:45"	"SUBMITTING"					"SUBMITTING"	"236771523984279049"	"MJ20180612003"		"保存:"		"1"	"0"							"233252489195936384"	"233252489195936384"	"12/6/2018 16:22:45"	"7/9/2018 03:49:40"
"242407501025509768"	"JD242407501025509768"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"242407489912393473"	"233247575352742400"	"100"	"B"	"430"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"BUSINESS_INCOME"	"CAPITAL_TURNOVER"	"20/6/2018 11:00:26"	"WITHDRAWAL"					"WITHDRAWAL"	"269190881272317699"	"1529463596207"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"20/6/2018 11:00:26"	"7/9/2018 03:49:40"
"251232242008070661"	"JD251232242008070661"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251232232765593990"	"233247575352742400"	"100"	"A"	"510"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.085"	"0.08"	"0.09"	"IPMLC_HX"	"BUSINESS_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 15:13:37"	"CLEARED"			"233250664675742209"	"2/7/2018 00:00:00"	"CLEARED"	"252275910722617862"	"1530515595550"		"已结清"	"2/7/2018 17:30:02"	"0"	"0"							"233247575352742400"	"233250664675742209"	"2/7/2018 15:13:37"	"7/9/2018 03:49:40"
"251308921904699910"	"JD251308921904699910"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"	"A"	"490"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 17:45:58"	"WITHDRAWAL"					"WITHDRAWAL"	"269190571472635652"	"1530524738344"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 17:45:58"	"7/9/2018 03:49:40"
"251314659200860547"	"JD251314659200860547"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251232232765593990"	"233247575352742400"	"100"	"A"	"510"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.085"	"0.08"	"0.09"	"IPMLC_HX"	"BUSINESS_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 17:57:21"	"WITHDRAWAL"					"WITHDRAWAL"	"252741430592832008"	"1530525423865"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 17:57:21"	"7/9/2018 03:49:40"
"251318744343904647"	"JD251318744343904647"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"	"A"	"490"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 18:05:28"	"WITHDRAWAL"					"WITHDRAWAL"	"269190777891109633"	"1530525911539"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 18:05:28"	"7/9/2018 03:49:40"
"251344464277412356"	"JD251344464277412356"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"	"A"	"490"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 18:56:35"	"WITHDRAWAL"					"WITHDRAWAL"	"269190780323805959"	"1530528975659"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 18:56:35"	"7/9/2018 03:49:40"
"251345964672227841"	"JD251345964672227841"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"	"A"	"490"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 18:59:33"	"WITHDRAWAL"					"WITHDRAWAL"	"269190782144133888"	"1530529155259"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 18:59:33"	"7/9/2018 03:49:40"
"251347167296625152"	"JD251347167296625152"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"	"A"	"490"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"CAPITAL_TURNOVER"	"2/7/2018 19:01:57"	"WITHDRAWAL"					"WITHDRAWAL"	"269190659729180417"	"1530529298524"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"2/7/2018 19:01:57"	"7/9/2018 03:49:40"
"258688149432308995"	"JD258688149432308995"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"10000"			"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"12/7/2018 22:07:10"	"WITHDRAWAL"					"WITHDRAWAL"	"258693716540311302"	"1531404394230"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"12/7/2018 22:07:10"	"7/9/2018 03:49:40"
"258694782489203975"	"JD258694782489203975"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"233288432512602628"	"233247575352742400"	"100"			"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"RENTAL_INCOME"	"ENTERPRISE_OPERATION"	"12/7/2018 22:20:21"	"WITHDRAWAL"					"WITHDRAWAL"	"258695339945674501"	"1531405201403"		"撤贷"		"0"	"0"							"233247575352742400"	"233252489195936384"	"12/7/2018 22:20:21"	"7/9/2018 03:49:40"
"259064668562396425"	"JD259064668562396425"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"251308915883460105"	"233247575352742400"	"100"	"A"	"485"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.08"	"0.08"	"0.08"	"0.09"	"0.12"	"0.12"	"YEAR_RATES"	"0.08"	"0.08"	"0.09"	"IPMLC_HX"	"BUSINESS_INCOME"	"CAPITAL_TURNOVER"	"13/7/2018 10:35:15"	"CLEARED"			"233250664675742209"	"13/7/2018 00:00:00"	"CLEARED"	"259550813024864009"	"1531449297582"		"已结清"	"13/7/2018 11:10:06"	"0"	"0"							"233247575352742400"	"233250664675742209"	"13/7/2018 10:35:15"	"7/9/2018 03:49:40"
"263094243185414150"	"JD263094243185414150"	"DIRECT_INVESTMENT"	"RISK_SELF_SUPPORT"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"233309020522222089"	"233247575352742400"	"1000"			"3"	"1"	"NATURAL_MONTH"	"90"	"0.1"	"0"	"0.1"	"0.15"	"0.1"	"0.1"	"YEAR_RATES"	"0.1"	"0.1"	"0.15"	"IPMLC_HX"	"WAGES_AND_SALARIES"	"CAPITAL_TURNOVER"	"19/7/2018 00:01:17"	"SUBMITTING"					"SUBMITTING"	"263094243235647488"	"AA"		"保存:"		"1"	"0"							"252523137353097089"	"252523137353097089"	"19/7/2018 00:01:17"	"7/9/2018 03:49:40"
"263096912532754434"	"JD263096912532754434"	"DIRECT_INVESTMENT"	"RISK_SELF_SUPPORT"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"233309020522222089"	"233247575352742400"	"1000"			"3"	"1"	"NATURAL_MONTH"	"90"	"0.1"	"0"	"0.1"	"0.15"	"0.1"	"0.1"	"YEAR_RATES"	"0.1"	"0.1"	"0.15"	"IPMLC_HX"	"WAGES_AND_SALARIES"	"CAPITAL_TURNOVER"	"19/7/2018 00:06:36"	"SUBMITTING"					"SUBMITTING"	"263096912591376387"	"AA1"		"保存:"		"1"	"0"							"252523137353097089"	"252523137353097089"	"19/7/2018 00:06:36"	"7/9/2018 03:49:40"
"267251634751685896"	"JD267251634751685896"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"267251602574740867"	"233247575352742400"	"200000"	"B"	"430"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"24/7/2018 17:41:17"	"CLEARED"			"233250664675742209"	"25/7/2018 00:00:00"	"CLEARED"	"268637298424465153"	"1532425243549"		"已结清"	"25/7/2018 14:40:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"24/7/2018 17:41:17"	"7/9/2018 03:49:40"
"267973190045943040"	"JD267973190045943040"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"267973178899238279"	"233247575352742400"	"200000"	"C"	"380"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"25/7/2018 17:34:53"	"LOANED"			"233250664675742209"	"26/7/2018 00:00:00"	"LOANED"	"268504258943564548"	"1532511266442"		"已放款"	"26/7/2018 11:10:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"25/7/2018 17:34:53"	"7/9/2018 03:49:40"
"267978768638022914"	"JD267978768638022914"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"267978766240653184"	"233247575352742400"	"130000"	"B"	"430"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"25/7/2018 17:45:58"	"LOANED"			"233250664675742209"	"25/7/2018 00:00:00"	"LOANED"	"268021155091367686"	"1532511935335"		"已放款"	"25/7/2018 19:10:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"25/7/2018 17:45:58"	"7/9/2018 03:49:40"
"267990141854041345"	"JD267990141854041345"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"267702260817928065"	"233247575352742400"	"150000"	"C"	"365"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"25/7/2018 18:08:34"	"LOANED"			"233250664675742209"	"25/7/2018 00:00:00"	"LOANED"	"268005971962545929"	"1532513291871"		"已放款"	"25/7/2018 18:40:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"25/7/2018 18:08:34"	"7/9/2018 03:49:40"
"267994051306079744"	"JD267994051306079744"	"DIRECT_INVESTMENT"	"RISK_SELF_SUPPORT"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"236665941274862342"	"233247575352742400"	"100"	"B"	"440"	"3"	"1"	"NATURAL_MONTH"	"90"	"0.1"	"0"	"0.1"	"0.15"	"0"	"0"	"YEAR_RATES"	"0.1"	"0.1"	"0.15"	"ACPI"	"WAGES_AND_SALARIES"	"PURCHASING_GOODS"	"25/7/2018 18:16:20"	"WITHDRAWAL"			"233250664675742209"		"WITHDRAWAL"	"268009274515569412"	"123213"		"撤贷"		"0"	"0"							"252523137353097089"	"252523137353097089"	"25/7/2018 18:16:20"	"7/9/2018 03:49:40"
"268490896134378754"	"JD268490896134378754"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"267251602574740867"	"233247575352742400"	"200000"	"B"	"430"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"ENTERPRISE_OPERATION"	"26/7/2018 10:43:28"	"LOANED"			"233250664675742209"	"26/7/2018 00:00:00"	"LOANED"	"268655292458384128"	"1532572979403"		"已放款"	"26/7/2018 16:10:02"	"0"	"0"							"233247575352742400"	"233250664675742209"	"26/7/2018 10:43:28"	"7/9/2018 03:49:40"
"268637428095665408"	"JD268637428095665408"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"268637424767143301"	"233247575352742400"	"100000"	"C"	"380"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"STORE_SALES_REVENUE"	"ENTERPRISE_OPERATION"	"26/7/2018 15:34:36"	"LOANED"			"233250664675742209"	"26/7/2018 00:00:00"	"LOANED"	"268655249290610432"	"1532590452753"		"已放款"	"26/7/2018 16:10:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"26/7/2018 15:34:36"	"7/9/2018 03:49:40"
"268664037422941449"	"JD268664037422941449"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"268664030738976133"	"233247575352742400"	"200000"	"B"	"460"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"BUSINESS_INCOME"	"CAPITAL_TURNOVER"	"26/7/2018 16:27:29"	"LOANED"			"233250664675742209"	"27/7/2018 00:00:00"	"LOANED"	"269314655158188803"	"1532593626049"		"已放款"	"27/7/2018 14:00:03"	"0"	"0"							"233247575352742400"	"233250664675742209"	"26/7/2018 16:27:29"	"7/9/2018 03:49:40"
"269346516551091458"	"JD269346516551091458"	"DIRECT_INVESTMENT"	"CHANNEL_COMPENSATION"	"233250664675742209"	"NEW"	"CREDIT"	"PRO_VIRTUAL_SHOP"	"电商通"	"299443098474779138"	"269333534225670025"	"233247575352742400"	"250000"	"C"	"385"	"6"	"1"	"NATURAL_MONTH"	"180"	"0.085"	"0.085"	"0.085"	"0.085"	"0.096"	"0.096"	"YEAR_RATES"	"0.085"	"0.085"	"0.085"	"ACPI"	"STORE_SALES_REVENUE"	"ENTERPRISE_OPERATION"	"27/7/2018 15:03:26"	"LOANED"			"233250664675742209"	"27/7/2018 00:00:00"	"LOANED"	"269390091905058560"	"1532674982756"		"已放款"	"27/7/2018 16:30:01"	"0"	"0"							"233247575352742400"	"233250664675742209"	"27/7/2018 15:03:26"	"7/9/2018 03:49:40"
