"201811080000000024"	"233250664675742209"	"PRO_CAR"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"8/11/2018 18:46:24"	"8/11/2018 18:46:24"
"344864981445648897"	"233250664675742209"	"PRO_ENTITY_ENTERPRISE"	"NEW"	"0.08"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 19:45:09"	"8/11/2018 19:47:15"
"344872118288785927"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.08"	"279019574023296265"	"ATS资产端测试"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 19:59:20"	"8/11/2018 20:00:59"
"344878557661110791"	"233250664675742209"	"PRO_ENTITY_ENTERPRISE"	"CONTINUE"	"0.09"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:12:07"	"8/11/2018 20:21:12"
"344880392677499398"	"233250664675742209"	"PRO_ENTITY_ENTERPRISE"	"NEW"	"0.08"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:15:46"	"8/11/2018 20:21:09"
"344897265859174918"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.08"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:49:18"	"8/11/2018 20:51:07"
"344897360088408576"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"CONTINUE"	"0.12"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:49:29"	"8/11/2018 20:51:12"
"344898909615310089"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.06"	"279019574023296265"	"ATS资产端测试"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:52:33"	"8/11/2018 20:52:43"
"344901296258172160"	"233250664675742209"	"PRO_ENTITY_ENTERPRISE"	"NEW"	"0.05"	"279019574023296265"	"ATS资产端测试"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 20:57:18"	"8/11/2018 20:58:17"
"344904082391713025"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.07"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 21:02:50"	"8/11/2018 21:03:52"
"344904156135956997"	"233250664675742209"	"PRO_VIRTUAL_SHOP"	"CONTINUE"	"0.08"	"233247575352742400"	"杭州米今网络科技有限公司"	"1"	"1"	"233252818507520648"	"233252818507520648"	"8/11/2018 21:02:59"	"8/11/2018 21:03:56"
"345486183495246345"	"345486183117758980"	"PRO_CONSUMPTION"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966600"	"345486183117758980"	"PRO_CONSUMPTION"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966601"	"345486183117758980"	"PRO_PAYROLL"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966602"	"345486183117758980"	"PRO_PAYROLL"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966603"	"345486183117758980"	"PRO_GUARANTEE_SLIP"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966604"	"345486183117758980"	"PRO_GUARANTEE_SLIP"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966605"	"345486183117758980"	"PRO_CREDIT"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966606"	"345486183117758980"	"PRO_CREDIT"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966607"	"345486183117758980"	"PRO_HOUSE"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966608"	"345486183117758980"	"PRO_HOUSE"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966609"	"345486183117758980"	"PRO_EDUCATION"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966610"	"345486183117758980"	"PRO_EDUCATION"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966611"	"345486183117758980"	"PRO_EQUIPMENT"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966612"	"345486183117758980"	"PRO_EQUIPMENT"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966613"	"345486183117758980"	"PRO_DECORATION"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966614"	"345486183117758980"	"PRO_DECORATION"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966615"	"345486183117758980"	"PRO_VIRTUAL_INFORMATION"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966616"	"345486183117758980"	"PRO_VIRTUAL_INFORMATION"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966617"	"345486183117758980"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.04"			"0"	"0"	"100000000000000001"	"345487273418468486"	"9/11/2018 16:19:22"	"9/11/2018 16:23:37"
"345486183553966618"	"345486183117758980"	"PRO_VIRTUAL_SHOP"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966619"	"345486183117758980"	"PRO_ENTITY_ENTERPRISE"	"NEW"	"0.04"			"0"	"0"	"100000000000000001"	"345487273418468486"	"9/11/2018 16:19:22"	"9/11/2018 16:26:04"
"345486183553966620"	"345486183117758980"	"PRO_ENTITY_ENTERPRISE"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966621"	"345486183117758980"	"PRO_CAR"	"NEW"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345486183553966622"	"345486183117758980"	"PRO_CAR"	"CONTINUE"	"0.036"			"0"	"0"	"100000000000000001"	"100000000000000001"	"9/11/2018 16:19:22"	"9/11/2018 16:19:22"
"345488383902631170"	"345486183117758980"	"PRO_VIRTUAL_SHOP"	"NEW"	"0.08"	"279019574023296265"	"ATS线上资产端（测试用）"	"1"	"0"	"345487273418468486"	"345487273418468486"	"9/11/2018 16:23:44"	"22/11/2018 15:09:15"
"345489600938648064"	"345486183117758980"	"PRO_ENTITY_ENTERPRISE"	"NEW"	"0.07"	"279019574023296265"	"ATS线上资产端（测试用）"	"1"	"0"	"345487273418468486"	"345487273418468486"	"9/11/2018 16:26:09"	"9/11/2018 16:26:09"
